ID,y
5316,112.263793702
5317,94.6749949433
5319,79.3673801076
5320,94.775887415
5323,94.2195931617
5329,114.318957139
5331,111.301101087
5334,111.536478505
5336,112.44444428
5338,104.130040692
5341,94.2096929552
5345,94.6366505443
5348,93.6963387859
5349,113.711089095
5355,105.157147559
5356,94.7272650785
5360,104.440004031
5362,112.456217587
5364,114.270979611
5366,105.139509598
5367,94.8518553552
5368,97.0832923863
5370,94.870666858
5371,79.4290834955
5373,103.935682943
5375,112.914026367
5376,94.2015442794
5378,114.116516714
5379,94.2096929552
5383,94.3930494076
5384,103.355980642
5389,111.469958759
5391,79.2098236158
5393,110.862926531
5395,112.243702213
5397,111.416058745
5398,95.1477526239
5399,112.805969157
5401,115.663633342
5402,94.0761182726
5403,111.890088191
5404,93.5646343857
5407,79.2098236158
5408,94.4226012656
5413,110.340176884
5414,94.258207175
5417,94.4130752283
5418,104.380975894
5420,116.847392646
5421,94.0908588691
5424,94.4216315056
5425,111.682188124
5426,94.1874897139
5429,113.266047822
5431,94.5481488685
5437,104.10218988
5440,93.5423613187
5444,104.387509276
5446,104.099937714
5447,95.3736170576
5451,94.9424805633
5452,111.8647272
5455,104.221991283
5456,94.3356127929
5458,96.7971437844
5459,113.286186464
5460,95.2938576641
5462,94.4130752283
5463,111.661022653
5464,94.6890066638
5465,112.461508379
5466,94.870666858
5467,103.157417296
5468,94.9589469144
5469,114.460806348
5472,94.534279845
5474,93.1154748627
5475,113.862262343
5476,94.775887415
5479,104.779278063
5480,112.753841514
5482,112.966449491
5485,93.6815981894
5486,115.663633342
5488,79.0198252708
5495,104.942001584
5496,94.2096929552
5497,112.311005023
5499,112.490090477
5503,93.7472988693
5504,94.3202305664
5507,94.775887415
5509,94.2563428407
5511,93.8439302251
5512,111.489162202
5516,112.75956347
5517,94.870666858
5518,108.46630898
5521,94.6892809095
5522,103.967317172
5527,95.9258889173
5528,101.716787985
5529,113.334086969
5532,94.0161698899
5533,113.174930097
5535,105.758231205
5536,100.245286954
5540,94.063022209
5547,94.5869102103
5548,113.096164578
5550,79.0448216533
5551,94.4821173562
5554,110.741085645
5555,96.4041165503
5559,111.723528725
5560,93.8705474757
5561,111.789764255
5562,93.8634699293
5563,116.847392646
5565,79.3116016633
5566,95.1059657312
5567,102.86343775
5568,94.8334944569
5572,94.4130752283
5574,94.4861471884
5576,94.2387804598
5579,111.653003754
5580,78.2913369358
5581,94.3695447108
5583,95.5429812498
5584,112.233931618
5586,111.746669712
5587,97.3730428003
5589,103.371872316
5591,104.585520099
5592,94.1358410503
5593,113.883582164
5594,94.4078891098
5595,77.985684922
5596,113.134494185
5597,112.954114326
5598,115.663633342
5599,94.5869102103
5602,111.704433006
5603,94.4078891098
5605,94.0534961717
5607,98.0391472649
5608,112.340409985
5609,94.0060719481
5610,93.5646343857
5612,94.4696755965
5613,113.334086969
5614,92.8058508185
5616,94.4043272153
5621,95.0640412334
5623,94.6252675278
5628,114.450463457
5629,94.4913029628
5631,94.3577329957
5633,94.4913029628
5638,108.339888091
5639,94.3459840212
5640,105.76599708
5645,94.3397687871
5646,79.421963965
5649,96.3939470761
5653,111.793967062
5655,113.016138354
5656,95.7287387751
5658,94.6892809095
5662,115.663633342
5663,93.6579943868
5667,94.3695447108
5670,94.5869102103
5671,103.371872316
5672,94.4553778023
5673,105.049677737
5674,94.3930494076
5675,104.531112312
5676,95.6522685104
5679,112.974309332
5683,112.408404144
5687,94.4078891098
5688,79.3673801076
5690,94.5989212676
5691,111.943502234
5692,93.8931826985
5693,113.781927029
5694,94.4130752283
5697,111.624421656
5698,93.858642381
5699,112.980031288
5704,94.5869102103
5707,112.974309332
5709,103.577782369
5710,94.534279845
5714,94.1947266092
5718,94.258207175
5721,95.1914869648
5723,95.0672445779
5724,113.729930149
5725,94.9139965386
5726,112.474620429
5729,95.3316925598
5730,108.46630898
5731,94.5869102103
5733,79.3673801076
5736,94.3845574192
5741,104.518717353
5745,113.096081496
5747,94.2100745184
5748,104.790906471
5750,111.264704893
5751,94.2387804598
5752,94.3356127929
5754,94.0534961717
5755,93.9743555791
5757,94.5301607238
5758,115.839173562
5760,105.184898385
5762,105.049677737
5766,112.723518825
5768,95.3316925598
5769,115.093875983
5770,94.3278099099
5771,112.011399304
5772,93.6963387859
5773,114.542875785
5774,95.2228264138
5776,93.975527577
5777,112.980031288
5778,94.2740962193
5780,113.78812203
5782,94.7497686825
5783,79.3673801076
5784,94.775887415
5786,97.5153017856
5788,95.2013989343
5789,114.306621974
5790,94.5869102103
5791,104.942001584
5793,103.837920325
5794,94.534279845
5796,115.925945363
5797,94.3930494076
5801,94.5322862783
5803,94.4078891098
5804,112.302682647
5805,94.0410544121
5806,79.3655137857
5808,113.250627476
5813,94.5869102103
5815,94.7139857201
5816,108.982163522
5822,93.1129878424
5823,112.75956347
5825,103.719608596
5827,112.303545635
5829,103.371872316
5830,94.3445351878
5831,113.074434325
5832,94.0458973842
5833,113.250627476
5837,113.40070285
5838,95.1059657312
5839,94.870666858
5842,105.76599708
5844,111.486470378
5845,104.126944002
5846,112.583677423
5848,79.3655137857
5850,112.856532774
5851,93.6374532269
5853,95.3316925598
5854,103.833000428
5858,105.76599708
5860,111.364629493
5864,104.910189917
5866,94.4083152994
5867,112.974309332
5868,94.3594882637
5869,111.675850908
5870,95.4865462059
5871,113.541218594
5874,113.170601251
5876,112.17034021
5877,93.6991481296
5878,92.8058508185
5879,113.250544393
5880,93.8441928256
5884,94.1358410503
5886,111.682188124
5890,100.721337678
5896,94.5869102103
5897,104.984028302
5898,95.3316925598
5901,106.840656149
5903,113.128772229
5906,93.5646343857
5908,112.753841514
5909,93.959154469
5910,113.334086969
5911,94.5869102103
5912,114.270979611
5914,113.170601251
5919,112.908304412
5924,95.807874229
5926,95.040983609
5929,102.896955644
5930,94.5987882565
5932,94.870666858
5933,112.418256599
5934,94.2740962193
5935,112.336196954
5936,94.1691177418
5937,112.356617697
5938,96.5919250228
5939,109.50085051
5942,114.412210048
5943,94.534279845
5944,105.6669044
5946,112.980031288
5951,93.5551083484
5953,104.319360173
5954,94.5869102103
5957,108.339888091
5961,94.2096929552
5962,103.944214811
5964,79.2318729257
5965,94.4514196273
5968,113.170601251
5969,93.5109478387
5974,93.5646343857
5975,113.420153724
5978,79.3673801076
5981,108.46630898
5982,94.7940609776
5983,113.345814959
5989,112.040745084
5991,94.534279845
5992,104.681440874
5995,94.7746264233
5996,104.253710738
5997,112.721662537
5998,94.1313382352
5999,81.326388612
6001,111.858942018
6002,93.6518814393
6003,112.213989096
6004,94.5869102103
6006,114.275951479
6007,94.8188423887
6011,99.93366763
6012,103.947903107
6014,94.5869102103
6015,103.628720784
6016,94.8334944569
6017,111.520289293
6018,95.3316925598
6024,95.6522685104
6025,103.906611169
6026,115.674154117
6028,111.768262817
6029,79.3673801076
6030,94.0103328988
6036,113.170601251
6040,94.0410544121
6041,112.336196954
6042,93.7020349948
6044,94.3278099099
6045,104.942001584
6047,104.130040692
6048,94.2435302394
6049,114.390880814
6051,115.663633342
6052,113.031049368
6053,93.5167639494
6054,112.354974887
6058,106.506690503
6059,94.243613322
6062,94.775887415
6063,115.663633342
6064,104.2084015
6065,94.0410544121
6067,93.7786836644
6068,112.865349149
6070,104.445781062
6071,100.19154899
6072,111.682188124
6080,111.682188124
6081,94.5024431887
6084,103.944964899
6087,93.9743555791
6089,104.889331847
6092,111.682188124
6094,94.1947266092
6095,113.134494185
6097,113.028925596
6100,94.0337328715
6104,104.700461718
6105,94.0534961717
6106,113.652962894
6107,78.9278364772
6108,93.8441928256
6109,111.682188124
6110,93.7472988693
6114,111.682188124
6116,94.5869102103
6117,105.411758438
6118,94.6892809095
6123,79.2733933256
6125,113.128772229
6128,112.038317515
6130,104.475317948
6132,112.401684337
6137,79.2116899377
6139,112.418256599
6140,93.5646343857
6141,112.874462698
6142,104.482912887
6144,112.94232031
6145,94.8518553552
6146,93.6377906202
6149,94.3317032613
6156,101.230388542
6159,113.729930149
6160,93.5646343857
6162,102.869159706
6164,112.262121012
6165,94.1348593486
6168,79.2116899377
6169,113.250627476
6170,95.1537761485
6171,112.715392494
6172,93.8251255303
6173,115.350603596
6176,95.3316925598
6177,93.9843567868
6178,94.6366505443
6180,94.5908173142
6181,104.942084666
6182,94.870666858
6185,94.1358410503
6186,111.761182157
6188,112.011399304
6189,93.9743555791
6192,103.944964899
6193,95.1914869648
6194,104.942001584
6195,98.3101478721
6196,115.439938825
6197,94.0534961717
6201,111.525347552
6202,93.7285133444
6203,112.213989096
6204,94.0534961717
6207,115.925945363
6209,95.807874229
6210,93.6787925852
6211,112.356617697
6213,111.761182157
6216,93.8251255303
6217,93.5646343857
6219,94.4696755965
6222,79.3655137857
6223,95.5377672558
6235,94.775887415
6240,94.3845574192
6242,94.5779094683
6247,94.3930494076
6251,112.021774001
6254,114.875491905
6255,95.1760023898
6260,103.420330566
6261,94.5869102103
6262,108.048436125
6264,111.704433006
6269,104.308586525
6271,105.283568448
6275,111.951630594
6276,93.467010664
6278,94.850288134
6279,113.096081496
6281,113.175876764
6284,93.5648789437
6286,95.0547116368
6287,79.3673801076
6288,94.7396002437
6292,93.8639304654
6293,94.4821173562
6295,94.5580183865
6298,114.116516714
6300,111.858942018
6304,104.779361146
6308,114.116516714
6310,94.5926500648
6312,111.682188124
6320,94.5869102103
6324,94.0525144701
6325,112.239171145
6330,94.5296473618
6336,112.721662537
6340,105.283568448
6341,94.775887415
6342,107.922033368
6344,94.1550078321
6345,112.318023392
6347,113.096164578
6348,98.2193529454
6349,114.116516714
6351,79.4290834955
6353,112.954114326
6354,94.6748292369
6357,96.3091535869
6358,103.967317172
6360,103.36952238
6363,114.450463457
6364,93.5167639494
6368,113.729930149
6370,93.7890439414
6371,95.2441173301
6377,99.7778403319
6379,94.3646353396
6381,94.5301607238
6382,79.4290834955
6383,113.096164578
6388,111.586627772
6390,111.817081345
6392,103.371872316
6393,94.5310252867
6395,94.7106249178
6398,104.161024865
6401,79.3655137857
6402,93.911762969
6403,113.488549866
6405,93.6963387859
6406,93.5167639494
6407,112.980031288
6409,103.967317172
6411,92.719244313
6413,94.6735167157
6416,105.426668146
6417,94.102561366
6418,94.0365587922
6419,115.66860521
6420,111.858942018
6426,113.387835791
6429,93.6901689454
6430,94.534279845
6431,113.488549866
6432,95.807874229
6434,94.3509233926
6437,113.016138354
6438,94.7882225802
6439,104.15994325
6440,95.6761084099
6441,95.8765759262
6442,111.682188124
6443,94.5077390205
6445,94.2100745184
6448,112.753841514
6450,112.602738816
6453,96.9839467373
6455,94.4365985555
6457,93.5646343857
6458,114.257747151
6461,94.4130752283
6464,112.348532119
6467,94.3930494076
6469,94.870666858
6470,79.0846667641
6471,93.5646343857
6473,104.15994325
6474,94.534279845
6479,94.4130752283
6481,94.1129902293
6484,111.817081345
6495,98.7355469716
6496,111.729981753
6505,112.184499044
6506,98.8195462854
6508,95.3316925598
6509,94.4221136656
6510,104.779278063
6512,108.339888091
6513,94.5869102103
6514,112.733104705
6515,93.7929696306
6519,94.5926500648
6521,94.3845574192
6523,79.0448216533
6525,105.76599708
6526,94.2096929552
6528,95.2938576641
6529,115.517230323
6531,105.764308588
6533,104.026691309
6534,94.534279845
6535,112.980031288
6536,93.6979674039
6537,112.526314623
6540,93.9350832874
6541,113.096164578
6547,94.2096929552
6548,114.257747151
6551,113.810264467
6553,111.697851184
6555,103.944964899
6556,94.775887415
6561,79.4290834955
6564,93.6407441492
6565,112.980031288
6568,94.5481488685
6569,111.682188124
6573,104.307322532
6574,94.4130752283
6577,111.943502234
